COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTEQLOCATION,SMOLTEQLOCPTCODE,OUTMIGRATIONYEAR,CONTACTAGENCY,METHODNUMBER,BESTVALUE,TOTALNATURAL,TOTALNATURALLOWERLIMIT,TOTALNATURALUPPERLIMIT,TOTALNATURALALPHA,AGE0PROP,AGE0PROPLOWERLIMIT,AGE0PROPUPPERLIMIT,AGE1PROP,AGE1PROPLOWERLIMIT,AGE1PROPUPPERLIMIT,AGE2PROP,AGE2PROPLOWERLIMIT,AGE2PROPUPPERLIMIT,AGE3PROP,AGE3PROPLOWERLIMIT,AGE3PROPUPPERLIMIT,AGE4PLUSPROP,AGE4PLUSPROPLOWERLIMIT,AGE4PLUSPROPUPPERLIMIT,AGEPROPALPHA,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,INDICATORLOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,COMPILERRECORDID,ID,CONTACTAGY,DATASETVERSION,UPDDATE,SNLOADDATE,HLI_LASTUPDATED,LASTUPDATED,LASTMODIFIEDON
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2011,Idaho Department of Fish and Game,1,Yes,50896,44629,60375,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,3f0a8a9f-9dd6-4f6a-a27e-b49c0a1096d7,3f0a8a9f-9dd6-4f6a-a27e-b49c0a1096d7,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:41:39,,2022/03/29 05:53:53,2024/08/05 08:56:37
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2011,Idaho Department of Fish and Game,1,Yes,64893,62080,68190,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",,fry omitted from totals and estimates,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,17acced2-29ce-4f97-a63f-8f6e26e4b7c0,17acced2-29ce-4f97-a63f-8f6e26e4b7c0,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:41:42,,2022/03/29 05:53:55,2024/08/05 08:56:42
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2010,Idaho Department of Fish and Game,1,Yes,22341,19841,25848,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,175fbd21-97ba-4987-97ff-8d6583f9c3fa,175fbd21-97ba-4987-97ff-8d6583f9c3fa,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:41:50,,2022/03/29 05:53:59,2024/08/05 08:56:56
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2010,Idaho Department of Fish and Game,1,Yes,68728,62040,71998,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",,fry omitted from totals and estimates,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,fb29a8af-37d7-450b-a6bc-44a55233c69e,fb29a8af-37d7-450b-a6bc-44a55233c69e,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:41:54,,2022/03/29 05:54:01,2024/08/05 08:57:01
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2009,Idaho Department of Fish and Game,1,Yes,14133,11470,17145,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,4792490f-19f7-4823-8540-2f213878dcd5,4792490f-19f7-4823-8540-2f213878dcd5,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:01,,2022/03/29 05:54:05,2024/08/05 08:57:13
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2009,Idaho Department of Fish and Game,1,Yes,57627,55853,63849,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",,fry omitted from totals and estimates,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,405a4b40-3c2a-49c0-97b3-38a25c13815d,405a4b40-3c2a-49c0-97b3-38a25c13815d,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:05,,2022/03/29 05:54:06,2024/08/05 08:57:18
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2008,Idaho Department of Fish and Game,1,Yes,13255,11548,15679,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,4776f2a2-9601-4c34-9da4-97e3c1eb4960,4776f2a2-9601-4c34-9da4-97e3c1eb4960,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:12,,2022/03/29 05:54:10,2024/08/05 08:57:30
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2008,Idaho Department of Fish and Game,1,Yes,82878,67643,103276,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,40cd1a06-7cc6-436c-bd39-364b059a3337,40cd1a06-7cc6-436c-bd39-364b059a3337,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:15,,2022/03/29 05:54:11,2024/08/05 08:57:35
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2007,Idaho Department of Fish and Game,1,Yes,79159,71209,88790,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,55662f92-0237-495f-871b-b8c4ccccb408,55662f92-0237-495f-871b-b8c4ccccb408,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:22,,2022/03/29 05:54:15,2024/08/05 08:57:47
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2007,Idaho Department of Fish and Game,1,Yes,70582,66940,73926,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",,first fry strata omitted from totals and estimates,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,d4c43072-e40b-41fe-a59a-8132276e07ad,d4c43072-e40b-41fe-a59a-8132276e07ad,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:25,,2022/03/29 05:54:17,2024/08/05 08:57:53
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2006,Idaho Department of Fish and Game,1,Yes,36989,34696,39602,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,f71553da-0f0c-4a9d-87f0-6e055509a99f,f71553da-0f0c-4a9d-87f0-6e055509a99f,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:32,,2022/03/29 05:54:20,2024/08/05 08:58:05
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2006,Idaho Department of Fish and Game,1,Yes,471056,439373,509096,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,e8cf3178-2714-4552-8e56-4a48194f7c3b,e8cf3178-2714-4552-8e56-4a48194f7c3b,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:34,,2022/03/29 05:54:22,2024/08/05 08:58:07
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2005,Idaho Department of Fish and Game,1,Yes,72724,67244,79139,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,4720b5e8-28b1-44d5-a893-7aaf36ab2530,4720b5e8-28b1-44d5-a893-7aaf36ab2530,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:40,,2022/03/29 05:54:25,2024/08/05 08:58:18
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2005,Idaho Department of Fish and Game,1,Yes,554232,499654,612750,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",,fry omitted from totals and estimates,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,d241876b-64fc-4358-8395-853c81142bf1,d241876b-64fc-4358-8395-853c81142bf1,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:42,,2022/03/29 05:54:26,2024/08/05 08:58:20
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2004,Idaho Department of Fish and Game,1,Yes,42508,38320,48145,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,d7848f75-19aa-4dc0-859b-b179bfdd561a,d7848f75-19aa-4dc0-859b-b179bfdd561a,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:48,,2022/03/29 05:54:29,2024/08/05 08:58:31
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2004,Idaho Department of Fish and Game,1,Yes,766465,657005,903935,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",,fry strata omitted from totals and estimates,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,b0ef1634-d82a-459c-be52-b43509888846,b0ef1634-d82a-459c-be52-b43509888846,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:50,,2022/03/29 05:54:30,2024/08/05 08:58:33
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2003,Idaho Department of Fish and Game,1,Yes,62567,57263,68790,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,f0773544-1121-4669-8e07-37bcba3fd159,f0773544-1121-4669-8e07-37bcba3fd159,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:56,,2022/03/29 05:54:33,2024/08/05 08:58:44
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",South Fork Salmon,28,91,South Fork Salmon River,South Fork Salmon River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) South Fork Salmon River - summer",,Portion,Most of pop captured,"South Fork Salmon River, RKM = 118",KNOXB,2003,Idaho Department of Fish and Game,1,Yes,662065,526587,882703,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",,fry omitted from totals and estimates,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,9c7e6271-7f17-4022-ba6c-cf9a48bf51fa,9c7e6271-7f17-4022-ba6c-cf9a48bf51fa,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:42:58,,2022/03/29 05:54:34,2024/08/05 08:58:47
Chinook salmon,Summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon,32,85,Pahsimeroi River,Pahsimeroi River - summer Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Pahsimeroi River - summer",,Portion,Most of pop captured,"Pahsimeroi River, RKM = 2",PAHTRP,2002,Idaho Department of Fish and Game,1,Yes,17288,13704,22366,0.05,,,,,,,,,,,,,,,,,IDFG ROTARY SCREW TRAPPING for wild Chinook Salmon and steelhead emigrants in the Clearwater and Salmon River basins. v2.0,https://www.monitoringresources.org/Document/Protocol/Details/3570,,"Not all life stages available for all years, some locations use females released above weirs instead of total redds",, ,No,Final,JuvenileData master workbook on NPM Collaboration website,Bruce,Barnett,208-465-8404,bruce.barnett@idfg.idaho.gov,,IDFG,,28fd5704-8645-4b72-b36f-1240d849d772,28fd5704-8645-4b72-b36f-1240d849d772,IDFG,2024/11/25 10:00,2024/07/25 12:00:00,2022/03/29 05:43:04,,2022/03/29 05:54:37,2024/08/05 08:58:57
