COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTLOCATION,SMOLTDEF,SMOLTLOCPTCODE,ADULTLOCATION,SMOLTTOADULTLOCS,SARTYPE,SCOPEOFINFERENCE,OUTMIGRATIONYEAR,TRTMETHOD,CONTACTAGY,CONTACTAGENCY,METHODNUMBER,BESTVALUE,SAR,SARLOWERLIMIT,SARUPPERLIMIT,SARALPHA,RETURNSMISSING,RETURNSMISSINGEXPLANATION,REARINGTYPE,TSO,TSOLOWERLIMIT,TSOUPPERLIMIT,TSOALPHA,TAR,TARLOWERLIMIT,TARUPPERLIMIT,TARALPHA,RETURNDEF,HARVESTADJ,OCEANHARVEST,MAINSTEMHARVEST,TRIBHARVEST,BROODSTOCKREMOVED,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,INDICATORLOCATION,METRICLOCATION,MEASURELOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,COMPILERRECORDID,ID,DATASETVERSION,UPDDATE,SNLOADDATE,HLI_LASTUPDATED,LASTUPDATED,LASTMODIFIEDON
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,2011,,FPC,Fish Passage Center,1,Yes,1.09,0.7,1.51,0.1,,,Natural,1830,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_GRA 2011 w/ jacks,30D8A77D-A026-4BAE-3E53-B51C8DB6973C,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:16:49,,2024/02/12 10:16:49,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Bonneville Dam,From Lower Granite Dam to Bonneville Dam,Including jacks,,2012,,FPC,Fish Passage Center,1,Yes,3.37,2.82,3.93,0.1,,,Natural,2969,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_BOA 2012 w/ jacks,30D8AFA3-D758-E941-1174-5D8E9DB1CFF5,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:16:54,,2024/02/12 10:16:54,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,2012,,FPC,Fish Passage Center,1,Yes,2.73,2.23,3.26,0.1,,,Natural,2969,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_GRA 2012 w/ jacks,30D8B7F5-AD62-C48E-E482-3E82E08CF19B,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:16:58,,2024/02/12 10:16:58,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Bonneville Dam,From Lower Granite Dam to Bonneville Dam,Including jacks,,2013,,FPC,Fish Passage Center,1,Yes,2.66,2.19,3.14,0.1,,,Natural,3080,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_BOA 2013 w/ jacks,30D8BFAB-E39E-A792-129B-4B1EB4645882,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:17:03,,2024/02/12 10:17:03,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,2013,,FPC,Fish Passage Center,1,Yes,2.31,1.87,2.74,0.1,,,Natural,3080,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_GRA 2013 w/ jacks,30D8C7E5-A240-5F6D-AD81-7AB0895B01ED,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:17:07,,2024/02/12 10:17:07,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Bonneville Dam,From Lower Granite Dam to Bonneville Dam,Including jacks,,2014,,FPC,Fish Passage Center,1,Yes,1.85,1.36,2.37,0.1,,,Natural,1943,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_BOA 2014 w/ jacks,30D8CFCE-FC4E-6383-621E-9F0E3B162578,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:17:12,,2024/02/12 10:17:12,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,2014,,FPC,Fish Passage Center,1,Yes,1.39,0.99,1.84,0.1,,,Natural,1943,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_GRA 2014 w/ jacks,30D9058F-E434-835D-68D9-00985C562374,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:17:43,,2024/02/12 10:17:43,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Bonneville Dam,From Lower Granite Dam to Bonneville Dam,Including jacks,,2015,,FPC,Fish Passage Center,1,Yes,0.32,0.12,0.52,0.1,,,Natural,2195,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_BOA 2015 w/ jacks,30D90F05-C7AA-F6CC-078A-5511D7D1DDDC,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:17:47,,2024/02/12 10:17:47,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,2015,,FPC,Fish Passage Center,1,Yes,0.14,0,0.28,0.1,,,Natural,2195,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_GRA 2015 w/ jacks,30D917F7-FD58-4BF1-C94D-426E9DEE8582,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:17:51,,2024/02/12 10:17:51,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Bonneville Dam,From Lower Granite Dam to Bonneville Dam,Including jacks,,2016,,FPC,Fish Passage Center,1,Yes,0.93,0.59,1.33,0.1,,,Natural,1820,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_BOA 2016 w/ jacks,30D91FD3-BE1A-6DAE-B69E-A03E12A3BA59,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:17:56,,2024/02/12 10:17:56,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,2016,,FPC,Fish Passage Center,1,Yes,0.77,0.44,1.13,0.1,,,Natural,1820,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_GRA 2016 w/ jacks,30D926F0-E557-2639-62C5-62C020AD667C,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:18:00,,2024/02/12 10:18:00,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Bonneville Dam,From Lower Granite Dam to Bonneville Dam,Including jacks,,2017,,FPC,Fish Passage Center,1,Yes,0.71,0.43,1.01,0.1,,,Natural,2113,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_BOA 2017 w/ jacks,30D92FE4-08E1-96CE-1FE7-EE100755FB76,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:18:05,,2024/02/12 10:18:05,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,2017,,FPC,Fish Passage Center,1,Yes,0.52,0.28,0.8,0.1,,,Natural,2113,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_GRA 2017 w/ jacks,30D6DCB2-BEDE-9AFA-A9F1-8E1B2874BFA3,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:11:21,,2024/02/12 10:11:21,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Bonneville Dam,From Lower Granite Dam to Bonneville Dam,Including jacks,,2018,,FPC,Fish Passage Center,1,Yes,2.67,2.17,3.14,0.1,,,Natural,2920,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_BOA 2018 w/ jacks,30D6E469-D5E2-C5B6-0224-711A519C1723,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:11:25,,2024/02/12 10:11:25,2024/07/31 04:06:20
Steelhead,Summer,Interior Columbia,Steelhead (Snake River Basin DPS),Clearwater,1013,,Clearwater Basin (Superpopulation),Clearwater Basin wild Steelhead,Steelhead (Snake River Basin DPS) Clearwater Basin wild Steelhead {SuperPopulation},,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,2018,,FPC,Fish Passage Center,1,Yes,2.12,1.7,2.55,0.1,,,Natural,2920,,,,,,,,Returns to a dam,Not adjusted,,,,,,https://www.fpc.org/documents/CSS/CSS Report 2023 Final.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 2/12/2024 from Fish Passage Center (https://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,https://www.fpc.org/,https://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,1013 LGR_to_GRA 2018 w/ jacks,30D6ED01-0B37-F237-AE69-53F97CE2ACCC,2024/11/25 10:00,2024/02/12 09:54:08,2024/02/12 10:11:30,,2024/02/12 10:11:30,2024/07/31 04:06:20
